source_id,url,label
L2-U031,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Ayudas a Cooperativas'
L2-F027,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Promoción y fortalecimiento de la participación ciudadana en alcaldías'
L2-E134,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Atención integral para el desarrollo infantil'
L2-S055,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Seguro contra accidentes personales de escolares, va segur@'"
L2-E137,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Operación de centros de desarrollo infantil'
L2-S209,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Servidores de la educación'
L2-S013,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Comedores sociales de la Ciudad de México'
L2-S074,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Programa Mi beca para empezar'
L2-E001,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Acceso a la justicia para las mujeres y niñas víctimas de violencia y discriminación de género'
L2-S216,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Apoyo para el impulso laboral de personas egresadas del Sistema de Justicia Penal de la Ciudad de México (Atención Prioritaria a Personas Liberadas en Situación de Vulnerabilidad)'
L2-S079,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Apoyo a unidades habitacionales'
L2-S133,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Imagen Urbana para Cultivar Comunidad'
L2-E080,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Profesionalización de servidores públicos e investigación aplicada para la buena administración'
L2-G009,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Dictaminación de las estructuras organizacionales'
L2-G072,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Investigación y seguimiento de delitos financieros'
L2-S100,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Participación, Arte y Cultura Incluyente'"
L2-E014,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Atención a personas adultas privadas de su libertad y en procedimiento legal'
L2-F023,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Promoción y difusión de acciones de gobierno'
L2-P049,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Planeación y gestión del ordenamiento territorial y asentamientos humanos en alcaldías'
L2-E073,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Operación del museo del estanquillo'
L2-S207,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Cultivando arte en Tlalpan'
L2-E146,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Protección y defensa de niñas, niños y adolescentes'"
L2-G022,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Acciones para el cumplimiento de las disposiciones mercantiles, jurídicas y administrativas en alcaldías'"
L2-S117,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'El Gobierno de los Pueblos en Apoyo a Universitarios'
L2-S113,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'En comunidad la familia es primero'
L2-S121,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Programa de Mejoramiento Sustentable en Suelo de Conservación de Milpa Alta'
L2-otros,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024
